ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
461311680;21 AS 23:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
461391300;15 AS 17:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Autônomo;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
463296780;12 AS 14:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Auxiliar de Limpeza;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
464191950;0 AS 2:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
464561610;0 AS 2:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
465297270;12 AS 14:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NEGRA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
466624920;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
469077360;12 AS 14:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
469175400;9 AS 11:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
469721280;9 AS 11:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
471065490;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
471016170;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Assistente Jurídico;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
471548040;18 AS 20:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
471730920;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Advogado;FEMININO;PARDA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
471868200;15 AS 17:59;Jul;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
473564250;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Consultor de Vendas;FEMININO;BRANCA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
473389770;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Atendente;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
473581110;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Arquiteto;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
474912120;6 AS 8:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
475760100;21 AS 23:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
476090220;21 AS 23:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;DO LAR;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
476182680;6 AS 8:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
477528600;0 AS 2:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Vendedor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
477699360;18 AS 20:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Vendedor;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
478167870;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Auxiliar Administrativo;FEMININO;BRANCA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
478350690;9 AS 11:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
480521790;12 AS 14:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Diarista;FEMININO;NÃO INFORMADO;00. NÃO-ALFABETIZADO;08ª RISP - RIO VERDE
480608340;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
480780690;18 AS 20:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;BRANCA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
481149180;21 AS 23:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
481650450;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Desempregado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
482097690;18 AS 20:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
482900550;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
483193440;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
483471060;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;99. NÃO INFORMADO;08ª RISP - RIO VERDE
484168080;15 AS 17:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
484168080;15 AS 17:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
484469490;12 AS 14:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
484514070;18 AS 20:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Autônomo;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
485336370;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
485805240;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Auxiliar Administrativo;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
486621840;6 AS 8:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
486721140;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Operador de Caixa;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;14ª RISP - JATAÍ
487948170;18 AS 20:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Costureiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
488879910;9 AS 11:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Manicure e Pedicure;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
487868070;18 AS 20:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;DO LAR;FEMININO;PARDA;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
489426840;6 AS 8:59;Set;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
489511290;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Estudante;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
489511290;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
490479360;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
490037070;12 AS 14:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
491186190;18 AS 20:59;Set;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;BRANCA;99. NÃO INFORMADO;08ª RISP - RIO VERDE
492250560;21 AS 23:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
493812870;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
493997790;0 AS 2:59;Set;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
488769570;21 AS 23:59;Set;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;0 A 11;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
495893940;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;99. NÃO INFORMADO;08ª RISP - RIO VERDE
497208750;15 AS 17:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Secretária;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
434652930;18 AS 20:59;Abr;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Corretor de Imóveis;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
497356800;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
497368830;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
497803140;6 AS 8:59;Set;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;PROFESSORA;FEMININO;PARDA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
498278760;9 AS 11:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Do Lar;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
499193070;6 AS 8:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
499408680;18 AS 20:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Do Lar;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
487040160;18 AS 20:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
500407110;18 AS 20:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
500740290;12 AS 14:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Do Lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
501439230;15 AS 17:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;08ª RISP - RIO VERDE
501877110;18 AS 20:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Garçom;FEMININO;BRANCA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
501301560;0 AS 2:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
502139400;12 AS 14:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
502524750;12 AS 14:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
498197790;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
490764090;9 AS 11:59;Set;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
503807220;6 AS 8:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
504562170;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
503926770;9 AS 11:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
505292040;21 AS 23:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
505622190;9 AS 11:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Técnico em Enfermagem;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
506984100;0 AS 2:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Manicure e Pedicure;FEMININO;BRANCA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
506826870;15 AS 17:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
507275730;9 AS 11:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
508595760;6 AS 8:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
508831620;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
509425080;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
509452140;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Auxiliar Administrativo;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
510080970;12 AS 14:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
510510990;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
510684120;21 AS 23:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Recepcionista;FEMININO;BRANCA;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
511298700;18 AS 20:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
511607730;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;12 A 17;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
511646490;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
511879110;9 AS 11:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
511994580;0 AS 2:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;08ª RISP - RIO VERDE
512220840;9 AS 11:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Empregada Doméstica;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
512747040;0 AS 2:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
513831960;12 AS 14:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
514194990;9 AS 11:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
515942220;9 AS 11:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Atendente;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
515829900;0 AS 2:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Cozinheiro;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;08ª RISP - RIO VERDE
516027540;0 AS 2:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Vendedor;FEMININO;BRANCA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
516208830;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Do Lar;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
516691410;6 AS 8:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
516402720;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;19ª RISP - CALDAS NOVAS
517626300;15 AS 17:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
517759950;6 AS 8:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
518668620;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Do Lar;FEMININO;PARDA;03. MÉDIO INCOMPLETO;08ª RISP - RIO VERDE
518834640;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
519024840;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
493703700;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;ESTUDANTE;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
519247740;3 AS 5:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;0 A 11;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
519631170;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
520073160;6 AS 8:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
520718520;18 AS 20:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
520890690;15 AS 17:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;65 OU +;Não Informado;FEMININO;PARDA;99. NÃO INFORMADO;08ª RISP - RIO VERDE
522033000;21 AS 23:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Do Lar;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
524440020;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Diarista;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
525026040;9 AS 11:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
525120870;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Padeiro;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
525159750;15 AS 17:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Professor;FEMININO;NÃO INFORMADA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
523754700;18 AS 20:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Médico;FEMININO;BRANCA;06. SUPERIOR COMPLETO;03ª RISP - ANÁPOLIS
525907290;15 AS 17:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Auxiliar de Produção;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
526088640;21 AS 23:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;NEGRA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
526201050;9 AS 11:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Cabeleireiro;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
526614780;12 AS 14:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
527453760;12 AS 14:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
529782660;21 AS 23:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Auxiliar Financeiro;FEMININO;NÃO INFORMADA;Não Informado;08ª RISP - RIO VERDE
529804380;9 AS 11:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
529833210;21 AS 23:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Administrador;FEMININO;PARDA;06. SUPERIOR COMPLETO;08ª RISP - RIO VERDE
529847370;12 AS 14:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Vendedor de Loja;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
527164830;21 AS 23:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
528957360;21 AS 23:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;GO;Ameaça;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
528377010;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Empregada Doméstica;FEMININO;NEGRA;99. NÃO INFORMADO;08ª RISP - RIO VERDE
521502900;0 AS 2:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
530605140;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;GO;Ameaça;35 A 64;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
