ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
494405040;9 AS 11:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Pedagogo;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
494439150;21 AS 23:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Vendedor;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
496795530;0 AS 2:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
496852680;12 AS 14:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;12ª RISP - PORANGATU
499222320;6 AS 8:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Difamação;35 A 64;Manicure e Pedicure;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
501051420;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
503218590;12 AS 14:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
504180630;21 AS 23:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
507572850;9 AS 11:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;15ª RISP - GOIANÉSIA
508503210;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
508701570;9 AS 11:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADA;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
509325510;21 AS 23:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
511295790;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
513738660;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
514438350;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Confeiteiro;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
504820050;21 AS 23:59;Out;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Costureiro;FEMININO;NÃO INFORMADA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
521693370;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
521693370;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;BRANCA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
522693570;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
526476240;0 AS 2:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;01ª RISP - GOIÂNIA
528725310;9 AS 11:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
528725310;9 AS 11:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;0 A 11;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
528896790;18 AS 20:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Difamação;25 A 29;Não Informado;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
540295260;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;05ª RISP - LUZIÂNIA
579090540;21 AS 23:59;Mai;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
466167450;18 AS 20:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
484168650;18 AS 20:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
465305580;12 AS 14:59;Jul;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
403606200;21 AS 23:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
462953940;15 AS 17:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Diarista;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;05ª RISP - LUZIÂNIA
462984450;21 AS 23:59;Jun;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
524740770;0 AS 2:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;05ª RISP - LUZIÂNIA
524494800;21 AS 23:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Difamação;35 A 64;Cuidador de Idosos;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;05ª RISP - LUZIÂNIA
477277590;6 AS 8:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
501706530;9 AS 11:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Cabeleireiro;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
503929200;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Difamação;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
408529440;0 AS 2:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Auxiliar de Acabamento Gráfico;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;16ª RISP - TRINDADE
416296020;18 AS 20:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Autônomo;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
416520900;9 AS 11:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;VENDEDORA;FEMININO;BRANCA;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
420306150;3 AS 5:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
444363210;0 AS 2:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Costureiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
454019550;9 AS 11:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Auxiliar de Escritório;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
454111200;21 AS 23:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
457028820;15 AS 17:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;16ª RISP - TRINDADE
460425630;0 AS 2:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
461758380;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
466624560;18 AS 20:59;Jul;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Professor de Português;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
468702390;15 AS 17:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
473956350;12 AS 14:59;Jul;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
481408800;18 AS 20:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Comerciante;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
482355000;0 AS 2:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;12 A 17;Estudante;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
483502440;0 AS 2:59;Jun;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
486768510;15 AS 17:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;04ª RISP - CIDADE DE GOIÁS
489217740;18 AS 20:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
498988830;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
499536900;18 AS 20:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
499610340;0 AS 2:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
509292840;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;NÃO INFORMADA;05. SUPERIOR INCOMPLETO;16ª RISP - TRINDADE
509409840;18 AS 20:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Auxiliar de Produção;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
514471080;12 AS 14:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADA;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
516726720;6 AS 8:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NÃO INFORMADA;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
517081950;15 AS 17:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;NÃO INFORMADA;05. SUPERIOR INCOMPLETO;16ª RISP - TRINDADE
519645120;9 AS 11:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Balconista;FEMININO;NÃO INFORMADA;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
522024060;12 AS 14:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Do Lar;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
522024060;12 AS 14:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
522462960;18 AS 20:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
526105740;12 AS 14:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Calúnia;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
526230090;9 AS 11:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
527412390;18 AS 20:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Do Lar;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
527662590;9 AS 11:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
529164330;15 AS 17:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;19ª RISP - CALDAS NOVAS
529717110;9 AS 11:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;99. NÃO INFORMADO;16ª RISP - TRINDADE
529750380;0 AS 2:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
530149920;9 AS 11:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
530318850;0 AS 2:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
547350090;21 AS 23:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;05. SUPERIOR INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
401084760;12 AS 14:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;Injúria;65 OU +;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
404794200;18 AS 20:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
411871230;15 AS 17:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
418602240;12 AS 14:59;Fev;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;0 A 11;Professor;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;09ª RISP - CATALÃO
421873740;12 AS 14:59;Fev;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;09ª RISP - CATALÃO
427845030;21 AS 23:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
430886010;0 AS 2:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
447122010;6 AS 8:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Pensionista;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;09ª RISP - CATALÃO
443235840;18 AS 20:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Estudante;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
478739940;18 AS 20:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;19ª RISP - CALDAS NOVAS
488944290;15 AS 17:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Consultor de Vendas;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;09ª RISP - CATALÃO
488523480;21 AS 23:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;19ª RISP - CALDAS NOVAS
508143090;21 AS 23:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;09ª RISP - CATALÃO
526861350;0 AS 2:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;09ª RISP - CATALÃO
529067640;18 AS 20:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
529658040;0 AS 2:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
526133910;21 AS 23:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Injúria;NAO INF;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
525377070;9 AS 11:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
406509810;21 AS 23:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cobrador de Ônibus;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
522737400;12 AS 14:59;Dez;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Desempregado;FEMININO;BRANCA;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
443822970;0 AS 2:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;06ª RISP - ITUMBIARA
483702900;21 AS 23:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Balconista;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
402174270;9 AS 11:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
406174140;15 AS 17:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
409105440;12 AS 14:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Atendente;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
418470510;9 AS 11:59;Fev;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
422356500;0 AS 2:59;Mar;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
422447610;12 AS 14:59;Fev;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Personal Trainer;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;07ª RISP - IPORÁ
424369530;15 AS 17:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;07ª RISP - IPORÁ
424882050;15 AS 17:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Empresário;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
427454340;15 AS 17:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
429668700;18 AS 20:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
430461000;15 AS 17:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Técnico em Enfermagem;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
434900610;15 AS 17:59;Abr;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
436554300;15 AS 17:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
458022510;18 AS 20:59;Jun;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Operador de Caixa;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
460380750;9 AS 11:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
461551560;21 AS 23:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
477685650;6 AS 8:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
486763920;15 AS 17:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
489363180;18 AS 20:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
492059430;12 AS 14:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
494955930;12 AS 14:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
499200390;0 AS 2:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Empresário;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
497837550;6 AS 8:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
500129760;15 AS 17:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Serviços Gerais;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;08ª RISP - RIO VERDE
505283550;6 AS 8:59;Out;2020;Ter;CONSUMADO;VÍTIMA;Injúria;65 OU +;Aposentado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;07ª RISP - IPORÁ
505986690;0 AS 2:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Merendeira;FEMININO;BRANCA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
509436780;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;do lar;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;07ª RISP - IPORÁ
509890500;18 AS 20:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
519398610;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;07ª RISP - IPORÁ
520045020;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;AMARELA;01. FUNDAMENTAL INCOMPLETO;16ª RISP - TRINDADE
521646990;18 AS 20:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
524560440;18 AS 20:59;Dez;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
523782360;21 AS 23:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Costureiro;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
525470130;21 AS 23:59;Dez;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
526678770;12 AS 14:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
493765350;9 AS 11:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
528771720;12 AS 14:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;PARDA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
535290450;12 AS 14:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Vendedor;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
549217890;0 AS 2:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
403868100;0 AS 2:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
